"Id","MSSubClass20","MSSubClass30","MSSubClass40","MSSubClass45","MSSubClass50","MSSubClass60","MSSubClass70","MSSubClass75","MSSubClass80","MSSubClass85","MSSubClass90","MSSubClass120","MSSubClass150","MSSubClass160","MSSubClass180","MSSubClass190","MSZoningC (all)","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","LotFrontage","LotArea","StreetGrvl","StreetPave","AlleyGrvl","AlleyPave","AlleyNONETYPE","LotShapeIR1","LotShapeIR2","LotShapeIR3","LotShapeReg","LandContourBnk","LandContourHLS","LandContourLow","LandContourLvl","UtilitiesAllPub","UtilitiesNoSeWa","LotConfigCorner","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","LandSlopeGtl","LandSlopeMod","LandSlopeSev","NeighborhoodBlmngtn","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Artery","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","Condition2Artery","Condition2Feedr","Condition2Norm","Condition2PosA","Condition2PosN","Condition2RRAe","Condition2RRAn","Condition2RRNn","BldgType1Fam","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyle1.5Fin","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyleFlat","RoofStyleGable","RoofStyleGambrel","RoofStyleHip","RoofStyleMansard","RoofStyleShed","RoofMatlClyTile","RoofMatlCompShg","RoofMatlMembran","RoofMatlMetal","RoofMatlRoll","RoofMatlTar&Grv","RoofMatlWdShake","RoofMatlWdShngl","Exterior1stAsbShng","Exterior1stAsphShn","Exterior1stBrkComm","Exterior1stBrkFace","Exterior1stCBlock","Exterior1stCemntBd","Exterior1stHdBoard","Exterior1stImStucc","Exterior1stMetalSd","Exterior1stPlywood","Exterior1stStone","Exterior1stStucco","Exterior1stVinylSd","Exterior1stWd Sdng","Exterior1stWdShing","Exterior2ndAsbShng","Exterior2ndAsphShn","Exterior2ndBrk Cmn","Exterior2ndBrkFace","Exterior2ndCBlock","Exterior2ndCmentBd","Exterior2ndHdBoard","Exterior2ndImStucc","Exterior2ndMetalSd","Exterior2ndOther","Exterior2ndPlywood","Exterior2ndStone","Exterior2ndStucco","Exterior2ndVinylSd","Exterior2ndWd Sdng","Exterior2ndWd Shng","MasVnrTypeBrkCmn","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","MasVnrArea","ExterQualEx","ExterQualFa","ExterQualGd","ExterQualTA","ExterCondEx","ExterCondFa","ExterCondGd","ExterCondPo","ExterCondTA","FoundationBrkTil","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","BsmtQualEx","BsmtQualFa","BsmtQualGd","BsmtQualTA","BsmtQualNONETYPE","BsmtCondFa","BsmtCondGd","BsmtCondPo","BsmtCondTA","BsmtCondNONETYPE","BsmtExposureAv","BsmtExposureGd","BsmtExposureMn","BsmtExposureNo","BsmtExposureNONETYPE","BsmtFinType1ALQ","BsmtFinType1BLQ","BsmtFinType1GLQ","BsmtFinType1LwQ","BsmtFinType1Rec","BsmtFinType1Unf","BsmtFinType1NONETYPE","BsmtFinSF1","BsmtFinType2ALQ","BsmtFinType2BLQ","BsmtFinType2GLQ","BsmtFinType2LwQ","BsmtFinType2Rec","BsmtFinType2Unf","BsmtFinType2NONETYPE","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingFloor","HeatingGasA","HeatingGasW","HeatingGrav","HeatingOthW","HeatingWall","HeatingQCEx","HeatingQCFa","HeatingQCGd","HeatingQCPo","HeatingQCTA","CentralAirN","CentralAirY","ElectricalFuseA","ElectricalFuseF","ElectricalFuseP","ElectricalMix","ElectricalSBrkr","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQualEx","KitchenQualFa","KitchenQualGd","KitchenQualTA","TotRmsAbvGrd","FunctionalMaj1","FunctionalMaj2","FunctionalMin1","FunctionalMin2","FunctionalMod","FunctionalSev","FunctionalTyp","Fireplaces","FireplaceQuEx","FireplaceQuFa","FireplaceQuGd","FireplaceQuPo","FireplaceQuTA","FireplaceQuNONETYPE","GarageType2Types","GarageTypeAttchd","GarageTypeBasment","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeDetchd","GarageTypeNONETYPE","GarageYrBlt","GarageFinishFin","GarageFinishRFn","GarageFinishUnf","GarageFinishNONETYPE","GarageCars","GarageArea","GarageQualEx","GarageQualFa","GarageQualGd","GarageQualPo","GarageQualTA","GarageQualNONETYPE","GarageCondEx","GarageCondFa","GarageCondGd","GarageCondPo","GarageCondTA","GarageCondNONETYPE","PavedDriveN","PavedDriveP","PavedDriveY","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQCEx","PoolQCFa","PoolQCGd","PoolQCNONETYPE","FenceGdPrv","FenceGdWo","FenceMnPrv","FenceMnWw","FenceNONETYPE","MiscFeatureGar2","MiscFeatureOthr","MiscFeatureShed","MiscFeatureTenC","MiscFeatureNONETYPE","MiscVal","MoSold","YrSold","SaleTypeCOD","SaleTypeCon","SaleTypeConLD","SaleTypeConLI","SaleTypeConLw","SaleTypeCWD","SaleTypeNew","SaleTypeOth","SaleTypeWD","SaleConditionAbnorml","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial","SalePrice"
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.23642172523962,0.52033729006481,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,5.55555555555556,9.77611940298507,9.77611940298507,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.60524450744153,0,0,0,0,0,1,0,0,0.573630136986301,1.70212765957447,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2.21653878942882,0,0,1.84331797235023,3.33333333333333,0,3.33333333333333,0,3.75,3.33333333333333,0,0,0,1,3.57142857142857,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.77611940298507,0,0,1,0,2.5,2.7080394922426,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.66666666666667,9.99004975124378,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,129500
12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.71565495207668,0.553973379172571,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,5.55555555555556,9.97512437810945,9.98009950248756,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.7875,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.76824946846208,0,0,0,0,0,1,0,0,0.757705479452055,1.92307692307692,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2.51918158567775,5.53026634382567,0,4.11910669975186,3.33333333333333,0,10,0,5,3.33333333333333,1,0,0,0,7.85714285714286,0,0,0,0,0,0,1,6.66666666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,9.97512437810945,1,0,0,0,7.5,5.19040902679831,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.71528588098016,0.383912248628885,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5.83333333333333,9.98009950248756,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,345000
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.23801783923408,0.602476247996469,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,6.66666666666667,9.76119402985075,9.76119402985075,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1.30581148121899,0,0,0,0,0,1,0,0,0.749143835616438,1.49263502454992,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.94373401534527,0,0,1.61644806806097,3.33333333333333,0,3.33333333333333,0,2.5,3.33333333333333,0,0,0,1,2.85714285714286,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.76119402985075,0,0,1,0,2.5,2.48236953455571,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.63360560093349,0,0,0,3.66666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7.5,9.99004975124378,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,144000
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.9073482428115,0.494877929800925,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,5.55555555555556,9.98009950248756,9.98507462686567,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.9125,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6.39554794520548,2.44517184942717,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3.18414322250639,0,0,2.6479971641262,0,0,6.66666666666667,0,3.75,3.33333333333333,0,0,1,0,5,0,0,0,0,0,0,1,3.33333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,9.98009950248756,0,1,0,0,7.5,5.92383638928068,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.86697782963827,0.603290676416819,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6.66666666666667,9.98507462686567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,279500
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.23801783923408,0.50732885781319,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,5.55555555555556,9.75124378109453,9.75124378109453,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.325,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1.29872430900071,0,0,0,0,0,1,0,0,2.22602739726027,2.05073649754501,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2.67050298380222,0,0,2.22084367245658,3.33333333333333,0,3.33333333333333,5,2.5,3.33333333333333,0,0,0,1,3.57142857142857,0,0,0,0,0,0,1,3.33333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,9.75124378109453,0,1,0,0,2.5,2.48236953455571,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3.89396709323583,3.18840579710145,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4.16666666666667,9.99004975124378,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,157000
16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.62939297124601,0.284327162071128,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,8.88888888888889,9.59701492537313,9.95522388059701,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.56164383561644,1.36170212765957,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.82011935208866,0,0,1.5136476426799,0,0,3.33333333333333,0,2.5,3.33333333333333,0,0,0,1,3.57142857142857,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.90547263681592,0,0,1,0,5,4.06205923836389,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.560093348891482,2.04753199268739,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,5.83333333333333,9.98507462686567,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,132000
17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.23801783923408,0.52224209621594,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,7.77777777777778,9.80099502487562,9.80099502487562,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.125,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1.02409638554217,0,0,0,0,0,1,0,0,1.8236301369863,1.64320785597381,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2.13981244671782,0,0,1.77951081176888,3.33333333333333,0,3.33333333333333,0,2.5,3.33333333333333,0,0,0,1,3.57142857142857,0,0,0,0,0,0,1,3.33333333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,9.80099502487562,1,0,0,0,5,3.38504936530324,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.451612903225806,2.5,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,149000
18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.30031948881789,0.501335687240122,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,5.55555555555556,9.78606965174129,9.78606965174129,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2.76214833759591,0,0,2.29705778092875,0,0,6.66666666666667,0,2.5,6.66666666666667,0,0,0,1,4.28571428571429,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9.78606965174129,0,0,1,0,5,3.63892806770099,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.32258064516129,8.33333333333333,9.98009950248756,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,90000
19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.10862619808307,0.636251713164069,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,5.55555555555556,9.97014925373134,9.97014925373134,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.14457831325301,0,0,0,0,0,1,0,0,2.00342465753425,1.82324058919804,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2.37425404944587,0,0,1.97447713576746,3.33333333333333,0,3.33333333333333,5,3.75,3.33333333333333,0,0,1,0,4.28571428571429,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.97014925373134,0,0,1,0,5,4.06205923836389,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.86471663619744,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5,9.99004975124378,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,159000
20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.23642172523962,0.351227670793747,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,6.66666666666667,9.74129353233831,9.77611940298507,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.892983699503898,0,0,0,0,0,1,0,0,2.24743150684932,1.68412438625205,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2.8537936913896,0,0,2.37327188940092,0,0,3.33333333333333,0,3.75,3.33333333333333,0,0,0,1,4.28571428571429,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9.74129353233831,0,0,1,0,2.5,2.07334273624824,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.16666666666667,9.99502487562189,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,139000
21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.22683706070288,0.660410230202792,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,5.55555555555556,9.97512437810945,9.98009950248756,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.375,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.95719178082192,1.89525368248773,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2.46803069053708,5.89830508474576,0,4.21127259836937,0,0,10,5,5,3.33333333333333,0,0,1,0,6.42857142857143,0,0,0,0,0,0,1,3.33333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,9.97512437810945,0,1,0,0,7.5,6.01551480959097,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.80046674445741,2.81535648994516,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,9.16666666666667,9.98009950248756,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,325300
22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.82108626198083,0.346070756579712,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,7.77777777777778,9.60199004975124,9.70149253731343,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.72688356164384,1.04255319148936,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2.3614663256607,0,0,1.9638426090039,0,0,3.33333333333333,0,3.75,3.33333333333333,0,0,1,0,4.28571428571429,0,0,0,0,0,0,1,3.33333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,9.60199004975124,0,0,1,0,2.5,1.97461212976023,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3.71376811594203,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,5,9.98507462686567,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,139400
23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.3961661341853,0.452600524983159,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,5.55555555555556,9.96019900497512,9.96019900497512,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.75625,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.60702054794521,2.90834697217676,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3.82566069906223,0,0,3.18149592343141,0,0,6.66666666666667,0,3.75,3.33333333333333,0,0,1,0,5,0,0,0,0,0,0,1,3.33333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,9.96019900497512,0,1,0,0,5,3.76586741889986,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.9953325554259,2.90676416819013,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7.5,9.99004975124378,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,230000
24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.40575079872204,0.196241492253014,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,7.77777777777778,9.83084577114428,9.83084577114428,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.48830616583983,0,0,0,0,0,1,0,0,0.856164383561644,1.70212765957447,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2.25916453537937,0,0,1.87876639489543,3.33333333333333,0,3.33333333333333,0,3.75,3.33333333333333,0,0,0,1,4.28571428571429,0,0,0,0,0,0,1,3.33333333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,9.83084577114428,0,0,1,0,5,4.03385049365303,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.16686114352392,2.0109689213894,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5,9.98507462686567,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,129900
